model-1640209981,1640209987.911,0.95,0.0378,0.73,0.1959
model-1640209981,1640209987.924,0.89,0.0799,0.73,0.2029
model-1640209981,1640209987.939,0.92,0.0702,0.8,0.1551
model-1640209981,1640209987.952,0.91,0.077,0.75,0.1792
model-1640209981,1640209987.964,0.86,0.0894,0.76,0.1742
model-1640209981,1640209987.976,0.89,0.0815,0.74,0.2003
model-1640209981,1640209987.99,0.94,0.0476,0.81,0.1387
model-1640209981,1640209988.006,0.94,0.0503,0.83,0.1344
model-1640209981,1640209988.021,0.91,0.0714,0.65,0.2759
model-1640209981,1640209988.032,0.96,0.021,0.77,0.1883
model-1640209981,1640209988.048,0.96,0.0348,0.76,0.1868
model-1640209981,1640209988.062,0.93,0.0528,0.77,0.1739
model-1640209981,1640209988.075,0.99,0.0152,0.7,0.2513
model-1640209981,1640209988.09,0.9,0.0719,0.76,0.1892
model-1640209981,1640209988.104,0.91,0.0636,0.75,0.2024
model-1640209981,1640209988.118,0.95,0.0496,0.77,0.1722
model-1640209981,1640209988.132,0.94,0.0501,0.68,0.2369
model-1640209981,1640209988.146,0.94,0.0452,0.7,0.233
model-1640209981,1640209988.159,0.94,0.0581,0.8,0.1593
model-1640209981,1640209988.171,0.93,0.0504,0.78,0.1885
model-1640209981,1640209988.185,0.9,0.0864,0.76,0.1756
model-1640209981,1640209988.199,0.95,0.0523,0.79,0.1774
model-1640209981,1640209988.211,0.9,0.0548,0.7,0.2281
model-1640209981,1640209988.224,0.92,0.0699,0.77,0.1693
model-1640209981,1640209988.238,0.89,0.0788,0.7,0.2385
model-1640209981,1640209988.251,0.95,0.0318,0.78,0.1582
model-1640209981,1640209988.264,0.96,0.0326,0.76,0.1955
model-1640209981,1640209988.277,0.97,0.024,0.83,0.1393
model-1640209981,1640209988.291,0.95,0.0376,0.71,0.1933
model-1640209981,1640209988.304,0.93,0.0561,0.84,0.1424
model-1640209981,1640209988.316,0.91,0.0692,0.73,0.1974
model-1640209981,1640209988.33,0.95,0.0432,0.72,0.2257
model-1640209981,1640209988.343,0.92,0.0603,0.74,0.1831
model-1640209981,1640209988.356,0.96,0.0305,0.71,0.2062
model-1640209981,1640209988.369,0.91,0.0719,0.72,0.2212
model-1640209981,1640209988.382,0.92,0.0601,0.71,0.2082
model-1640209981,1640209988.396,0.91,0.0622,0.79,0.1809
model-1640209981,1640209988.408,0.91,0.0814,0.69,0.2404
model-1640209981,1640209988.421,0.88,0.0844,0.76,0.1858
model-1640209981,1640209988.434,0.9,0.0896,0.79,0.1676
model-1640209981,1640209988.448,0.93,0.0602,0.75,0.2001
model-1640209981,1640209988.46,0.95,0.0448,0.72,0.2305
model-1640209981,1640209988.473,0.93,0.0646,0.8,0.1498
model-1640209981,1640209988.486,0.91,0.0661,0.73,0.2082
model-1640209981,1640209988.501,0.84,0.1175,0.67,0.2823
model-1640209981,1640209988.514,0.94,0.04,0.74,0.2116
model-1640209981,1640209988.528,0.93,0.0536,0.79,0.1541
model-1640209981,1640209988.542,0.93,0.053,0.68,0.2355
model-1640209981,1640209988.555,0.97,0.0307,0.73,0.2124
model-1640209981,1640209988.57,0.92,0.0654,0.72,0.1937
model-1640209981,1640209988.584,0.92,0.062,0.65,0.2721
model-1640209981,1640209988.598,0.89,0.0767,0.76,0.1915
model-1640209981,1640209988.612,0.9,0.083,0.72,0.2251
model-1640209981,1640209988.626,0.92,0.0661,0.71,0.2141
model-1640209981,1640209988.641,0.91,0.0714,0.75,0.1953
model-1640209981,1640209988.654,0.92,0.0486,0.79,0.1834
model-1640209981,1640209988.668,0.94,0.0479,0.73,0.2338
model-1640209981,1640209988.682,0.9,0.0806,0.73,0.2174
model-1640209981,1640209988.696,0.93,0.0576,0.74,0.2205
model-1640209981,1640209988.711,0.91,0.0606,0.74,0.2149
model-1640209981,1640209988.725,0.92,0.0498,0.7,0.2044
model-1640209981,1640209988.739,0.91,0.0636,0.68,0.2318
model-1640209981,1640209988.753,0.9,0.072,0.72,0.2072
model-1640209981,1640209988.766,0.97,0.027,0.78,0.1808
model-1640209981,1640209988.781,0.92,0.0513,0.8,0.1459
model-1640209981,1640209988.794,0.94,0.0425,0.83,0.1397
model-1640209981,1640209988.809,0.88,0.0905,0.81,0.1519
model-1640209981,1640209988.822,0.93,0.058,0.79,0.1767
model-1640209981,1640209988.836,0.9,0.0721,0.81,0.1513
model-1640209981,1640209988.851,0.97,0.0359,0.76,0.2098
model-1640209981,1640209988.864,0.9,0.0811,0.77,0.1734
model-1640209981,1640209988.878,0.91,0.0681,0.8,0.161
model-1640209981,1640209988.892,0.95,0.0377,0.74,0.2108
model-1640209981,1640209988.906,0.86,0.0928,0.7,0.2429
model-1640209981,1640209988.921,0.9,0.0825,0.75,0.1951
model-1640209981,1640209988.935,0.9,0.0685,0.86,0.1239
model-1640209981,1640209988.95,0.88,0.0972,0.72,0.2136
model-1640209981,1640209988.963,0.93,0.0595,0.8,0.1784
model-1640209981,1640209988.978,0.96,0.0482,0.78,0.1711
model-1640209981,1640209988.991,0.93,0.0482,0.72,0.2194
model-1640209981,1640209989.005,0.89,0.0724,0.81,0.1611
model-1640209981,1640209989.019,0.94,0.0401,0.74,0.2145
model-1640209981,1640209989.034,0.92,0.0593,0.74,0.2062
model-1640209981,1640209989.048,0.95,0.0508,0.81,0.1584
model-1640209981,1640209989.062,0.9,0.0693,0.7,0.2303
model-1640209981,1640209989.075,0.9,0.08,0.74,0.2123
model-1640209981,1640209989.09,0.86,0.1024,0.7,0.2246
model-1640209981,1640209989.103,0.94,0.0591,0.78,0.1976
model-1640209981,1640209989.118,0.91,0.0786,0.69,0.23
model-1640209981,1640209989.132,0.86,0.1055,0.71,0.2167
model-1640209981,1640209989.146,0.89,0.0841,0.85,0.1203
model-1640209981,1640209989.161,0.84,0.0972,0.66,0.2768
model-1640209981,1640209989.174,0.9,0.077,0.69,0.2618
model-1640209981,1640209989.189,0.92,0.0572,0.68,0.2394
model-1640209981,1640209989.202,0.93,0.0568,0.68,0.2206
model-1640209981,1640209989.216,0.9,0.0631,0.7,0.2415
model-1640209981,1640209989.231,0.93,0.0683,0.72,0.2087
model-1640209981,1640209989.244,0.96,0.0487,0.82,0.1537
model-1640209981,1640209989.259,0.88,0.0959,0.8,0.1489
model-1640209981,1640209989.273,0.88,0.0907,0.76,0.1839
model-1640209981,1640209989.287,0.95,0.0408,0.77,0.1783
model-1640209981,1640209989.301,0.92,0.0593,0.78,0.1785
model-1640209981,1640209989.314,0.94,0.0461,0.71,0.2202
model-1640209981,1640209989.327,0.9,0.0804,0.75,0.2141
model-1640209981,1640209989.341,0.94,0.0497,0.75,0.1854
model-1640209981,1640209989.354,0.97,0.0263,0.76,0.1815
model-1640209981,1640209989.367,0.96,0.0467,0.73,0.1973
model-1640209981,1640209989.381,0.97,0.0273,0.76,0.1742
model-1640209981,1640209989.394,0.97,0.0264,0.74,0.1965
model-1640209981,1640209989.407,0.95,0.04,0.75,0.2116
model-1640209981,1640209989.419,0.95,0.0398,0.78,0.1748
model-1640209981,1640209989.433,0.89,0.0671,0.8,0.172
model-1640209981,1640209989.447,0.93,0.0533,0.82,0.1444
model-1640209981,1640209989.459,0.97,0.027,0.77,0.1857
model-1640209981,1640209989.472,0.91,0.077,0.73,0.2061
model-1640209981,1640209989.485,0.89,0.0876,0.72,0.1939
model-1640209981,1640209989.498,0.98,0.0334,0.82,0.1458
model-1640209981,1640209989.511,0.93,0.06,0.75,0.2094
model-1640209981,1640209989.524,0.92,0.0753,0.77,0.1964
model-1640209981,1640209989.538,0.94,0.0479,0.76,0.1794
model-1640209981,1640209989.55,0.96,0.0332,0.79,0.1966
model-1640209981,1640209989.563,0.92,0.056,0.75,0.2205
model-1640209981,1640209989.576,0.96,0.0331,0.75,0.1952
model-1640209981,1640209989.589,0.92,0.0651,0.75,0.2155
model-1640209981,1640209989.602,0.96,0.0474,0.76,0.1792
model-1640209981,1640209989.614,0.93,0.042,0.83,0.1534
model-1640209981,1640209989.627,0.92,0.0593,0.72,0.2129
model-1640209981,1640209989.641,0.95,0.049,0.7,0.214
model-1640209981,1640209989.654,0.96,0.0235,0.73,0.202
model-1640209981,1640209989.666,0.95,0.0404,0.75,0.2143
model-1640209981,1640209989.68,0.95,0.0417,0.79,0.162
model-1640209981,1640209989.694,0.96,0.0353,0.7,0.2097
model-1640209981,1640209989.707,0.97,0.0326,0.79,0.1884
model-1640209981,1640209989.72,0.96,0.0279,0.79,0.1733
model-1640209981,1640209989.734,0.9,0.0646,0.75,0.1852
model-1640209981,1640209989.747,0.94,0.0569,0.79,0.1469
model-1640209981,1640209989.759,0.92,0.0555,0.79,0.1632
model-1640209981,1640209989.772,0.96,0.0326,0.77,0.2026
model-1640209981,1640209989.786,0.96,0.0434,0.8,0.1528
model-1640209981,1640209989.8,0.95,0.0404,0.74,0.2151
model-1640209981,1640209989.813,0.95,0.0371,0.75,0.1831
model-1640209981,1640209989.826,0.97,0.0229,0.76,0.1997
model-1640209981,1640209989.84,0.95,0.0503,0.77,0.1868
model-1640209981,1640209989.853,0.96,0.0369,0.77,0.1797
model-1640209981,1640209989.865,0.96,0.046,0.7,0.2512
model-1640209981,1640209989.878,0.97,0.0276,0.76,0.1939
model-1640209981,1640209989.892,0.96,0.0443,0.79,0.1728
model-1640209981,1640209989.905,0.9,0.0656,0.78,0.166
model-1640209981,1640209989.918,0.95,0.0408,0.73,0.2122
model-1640209981,1640209989.932,0.93,0.0573,0.77,0.1863
model-1640209981,1640209989.945,0.94,0.0376,0.71,0.235
model-1640209981,1640209989.957,0.93,0.0645,0.77,0.1884
model-1640209981,1640209989.97,0.94,0.0523,0.71,0.2241
model-1640209981,1640209989.983,0.91,0.0738,0.78,0.185
model-1640209981,1640209989.996,0.9,0.0739,0.74,0.2349
model-1640209981,1640209990.011,0.9,0.0732,0.64,0.2782
model-1640209981,1640209990.024,0.92,0.0656,0.75,0.1833
model-1640209981,1640209990.038,0.94,0.0438,0.75,0.1966
model-1640209981,1640209990.052,0.89,0.0646,0.75,0.2106
model-1640209981,1640209990.065,0.9,0.0709,0.68,0.2616
model-1640209981,1640209990.08,0.92,0.0485,0.67,0.2746
model-1640209981,1640209990.093,0.87,0.0891,0.79,0.1854
model-1640209981,1640209990.108,0.94,0.0508,0.73,0.2108
model-1640209981,1640209990.121,0.93,0.0468,0.79,0.1663
model-1640209981,1640209990.138,0.99,0.0132,0.73,0.2267
model-1640209981,1640209990.152,0.89,0.0708,0.71,0.2478
model-1640209981,1640209990.173,0.81,0.1235,0.71,0.2538
model-1640209981,1640209990.192,0.87,0.1157,0.68,0.2384
model-1640209981,1640209990.211,0.9,0.077,0.68,0.2427
model-1640209981,1640209990.228,0.89,0.0703,0.71,0.2314
model-1640209981,1640209990.242,0.98,0.0239,0.7,0.2192
model-1640209981,1640209990.256,0.87,0.0954,0.71,0.2371
model-1640209981,1640209990.271,0.88,0.0931,0.64,0.2845
model-1640209981,1640209990.284,0.87,0.1072,0.65,0.3074
model-1640209981,1640209990.299,0.81,0.1325,0.66,0.2687
model-1640209981,1640209990.312,0.85,0.1068,0.73,0.2193
model-1640209981,1640209990.326,0.88,0.1133,0.67,0.2416
model-1640209981,1640209990.341,0.95,0.0461,0.81,0.1472
model-1640209981,1640209990.355,0.91,0.0754,0.7,0.245
model-1640209981,1640209990.37,0.91,0.0845,0.7,0.2445
model-1640209981,1640209990.383,0.93,0.0671,0.7,0.2359
model-1640209981,1640209990.398,0.77,0.1563,0.73,0.1871
model-1640209981,1640209990.411,0.89,0.0918,0.77,0.2177
model-1640209981,1640209990.425,0.9,0.0792,0.81,0.1644
model-1640209981,1640209990.44,0.91,0.0665,0.78,0.1879
model-1640209981,1640209990.453,0.95,0.0477,0.71,0.2193
model-1640209981,1640209990.468,0.95,0.0383,0.72,0.2326
model-1640209981,1640209990.482,0.89,0.0871,0.68,0.2284
model-1640209981,1640209990.496,0.83,0.133,0.74,0.2295
model-1640209981,1640209990.511,0.88,0.0894,0.75,0.1992
model-1640209981,1640209990.524,0.95,0.0373,0.75,0.1975
model-1640209981,1640209990.539,0.89,0.0886,0.71,0.2315
model-1640209981,1640209990.553,0.93,0.05,0.68,0.2366
model-1640209981,1640209990.568,0.95,0.0442,0.69,0.236
model-1640209981,1640209990.582,0.96,0.0493,0.8,0.1724
model-1640209981,1640209990.596,0.93,0.0659,0.71,0.2244
model-1640209981,1640209990.611,0.92,0.0582,0.76,0.1667
model-1640209981,1640209990.625,0.91,0.0709,0.79,0.1668
model-1640209981,1640209990.639,0.94,0.0382,0.7,0.2209
model-1640209981,1640209990.653,0.9,0.0611,0.79,0.1573
model-1640209981,1640209990.667,0.98,0.0211,0.77,0.1716
model-1640209981,1640209990.681,0.98,0.0242,0.72,0.2272
model-1640209981,1640209990.696,0.98,0.0239,0.73,0.2081
model-1640209981,1640209990.711,0.95,0.0577,0.71,0.207
model-1640209981,1640209990.725,0.94,0.0378,0.71,0.2265
model-1640209981,1640209990.74,0.95,0.0492,0.75,0.1895
model-1640209981,1640209990.753,0.94,0.0677,0.71,0.2339
model-1640209981,1640209990.768,0.89,0.0809,0.74,0.2117
model-1640209981,1640209990.782,0.9,0.0683,0.78,0.1635
model-1640209981,1640209990.795,0.95,0.0327,0.74,0.2207
model-1640209981,1640209990.811,0.93,0.0558,0.7,0.2274
model-1640209981,1640209990.825,0.97,0.0278,0.73,0.2228
model-1640209981,1640209990.84,0.97,0.0324,0.73,0.2051
model-1640209981,1640209990.854,0.94,0.0648,0.73,0.2011
model-1640209981,1640209990.868,0.94,0.0472,0.74,0.1949
model-1640209981,1640209990.882,0.92,0.0675,0.85,0.1471
model-1640209981,1640209990.895,0.91,0.0528,0.74,0.1923
model-1640209981,1640209990.91,0.95,0.0416,0.77,0.183
model-1640209981,1640209990.924,0.92,0.0762,0.7,0.2312
model-1640209981,1640209990.939,0.99,0.025,0.78,0.1941
model-1640209981,1640209990.953,0.96,0.0361,0.74,0.1959
model-1640209981,1640209990.966,0.93,0.052,0.73,0.2095
model-1640209981,1640209990.981,0.88,0.0895,0.74,0.1964
model-1640209981,1640209990.994,0.91,0.054,0.78,0.1818
model-1640209981,1640209991.008,0.92,0.0593,0.76,0.1738
model-1640209981,1640209991.022,0.99,0.0267,0.78,0.1638
model-1640209981,1640209991.038,0.95,0.0531,0.77,0.1889
model-1640209981,1640209991.052,0.89,0.0803,0.68,0.2523
model-1640209981,1640209991.065,0.94,0.0561,0.72,0.2258
model-1640209981,1640209991.08,0.92,0.0603,0.77,0.1947
model-1640209981,1640209991.093,0.95,0.0524,0.79,0.1572
model-1640209981,1640209991.108,0.95,0.0452,0.73,0.2235
model-1640209981,1640209991.121,0.99,0.0137,0.73,0.2251
model-1640209981,1640209991.135,0.86,0.0923,0.75,0.1972
model-1640209981,1640209991.146,0.96,0.0206,0.75,0.1845
model-1640209981,1640209991.162,0.96,0.0337,0.76,0.1797
model-1640209981,1640209991.175,0.91,0.0486,0.78,0.1779
model-1640209981,1640209991.19,0.99,0.0076,0.76,0.1962
model-1640209981,1640209991.204,0.94,0.041,0.76,0.2258
model-1640209981,1640209991.22,0.94,0.0456,0.84,0.1286
model-1640209981,1640209991.234,0.9,0.0656,0.78,0.1714
model-1640209981,1640209991.248,0.92,0.0517,0.68,0.2328
model-1640209981,1640209991.262,0.94,0.0476,0.81,0.169
model-1640209981,1640209991.277,0.94,0.0493,0.73,0.2315
model-1640209981,1640209991.291,0.92,0.0511,0.68,0.2709
model-1640209981,1640209991.305,0.92,0.0658,0.75,0.2193
model-1640209981,1640209991.318,0.91,0.0657,0.72,0.2333
model-1640209981,1640209991.33,0.91,0.0639,0.78,0.1749
model-1640209981,1640209991.344,0.91,0.0822,0.73,0.2185
model-1640209981,1640209991.356,0.9,0.0739,0.72,0.2163
model-1640209981,1640209991.37,0.94,0.0386,0.82,0.1658
model-1640209981,1640209991.382,0.95,0.0417,0.78,0.1797
model-1640209981,1640209991.396,0.93,0.0505,0.73,0.2449
model-1640209981,1640209991.408,0.98,0.0289,0.79,0.1559
model-1640209981,1640209991.421,0.89,0.0727,0.78,0.1804
model-1640209981,1640209991.433,0.93,0.053,0.74,0.2193
model-1640209981,1640209991.447,0.97,0.0296,0.69,0.2423
model-1640209981,1640209991.459,0.94,0.0437,0.63,0.2831
model-1640209981,1640209991.473,0.91,0.0556,0.74,0.2044
model-1640209981,1640209991.485,0.91,0.069,0.75,0.2119
model-1640209981,1640209991.499,0.95,0.0423,0.79,0.1536
model-1640209981,1640209991.511,0.92,0.0536,0.71,0.208
model-1640209981,1640209991.524,0.92,0.0647,0.8,0.1543
model-1640209981,1640209991.537,0.92,0.0605,0.77,0.2053
model-1640209981,1640209991.55,0.88,0.0858,0.75,0.2097
model-1640209981,1640209991.562,0.96,0.0446,0.66,0.2455
model-1640209981,1640209991.576,0.98,0.0214,0.7,0.2084
model-1640209981,1640209991.589,0.91,0.0703,0.76,0.2082
model-1640209981,1640209991.602,0.92,0.0685,0.75,0.1862
model-1640209981,1640209991.614,0.9,0.0824,0.74,0.2048
model-1640209981,1640209991.627,0.96,0.0314,0.78,0.181
model-1640209981,1640209991.641,0.95,0.0437,0.73,0.2141
model-1640209981,1640209991.653,0.96,0.029,0.72,0.2457
model-1640209981,1640209991.666,0.98,0.0248,0.62,0.28
model-1640209981,1640209991.679,0.94,0.0511,0.78,0.1879
model-1640209981,1640209991.692,0.94,0.049,0.72,0.2308
model-1640209981,1640209991.706,0.9,0.066,0.75,0.1924
model-1640209981,1640209991.719,0.92,0.0707,0.77,0.1985
model-1640209981,1640209991.731,0.91,0.0817,0.75,0.1842
model-1640209981,1640209991.744,0.95,0.0418,0.84,0.1327
model-1640209981,1640209991.757,0.95,0.0314,0.69,0.2437
model-1640209981,1640209991.769,0.98,0.016,0.71,0.2438
model-1640209981,1640209991.783,0.93,0.0654,0.67,0.2557
model-1640209981,1640209991.797,0.93,0.0593,0.72,0.2264
model-1640209981,1640209991.81,0.95,0.0383,0.74,0.231
model-1640209981,1640209991.823,0.9,0.0733,0.78,0.1714
model-1640209981,1640209991.835,0.95,0.0353,0.76,0.1892
model-1640209981,1640209991.849,0.96,0.0427,0.72,0.2119
model-1640209981,1640209991.861,0.98,0.0265,0.83,0.1491
model-1640209981,1640209991.874,0.93,0.0413,0.68,0.2718
model-1640209981,1640209991.888,0.92,0.0643,0.75,0.2011
model-1640209981,1640209991.902,0.85,0.1139,0.72,0.2221
model-1640209981,1640209991.914,0.91,0.0695,0.79,0.1644
model-1640209981,1640209991.927,0.92,0.0584,0.77,0.1688
model-1640209981,1640209991.94,0.92,0.0481,0.77,0.1858
model-1640209981,1640209991.953,0.94,0.0494,0.76,0.2031
model-1640209981,1640209991.965,0.93,0.05,0.74,0.2049
model-1640209981,1640209991.978,0.94,0.0454,0.8,0.1693
model-1640209981,1640209991.992,0.88,0.0939,0.73,0.2192
model-1640209981,1640209992.005,0.91,0.0723,0.75,0.1884
model-1640209981,1640209992.019,0.94,0.0555,0.65,0.2538
model-1640209981,1640209992.032,0.88,0.0863,0.78,0.1734
model-1640209981,1640209992.046,0.94,0.0504,0.73,0.2179
model-1640209981,1640209992.06,0.93,0.0462,0.76,0.1834
model-1640209981,1640209992.074,0.93,0.0496,0.72,0.2053
model-1640209981,1640209992.088,0.93,0.0637,0.78,0.1712
model-1640209981,1640209992.103,0.98,0.0294,0.81,0.1614
model-1640209981,1640209992.117,0.91,0.056,0.75,0.2038
model-1640209981,1640209992.131,0.9,0.0808,0.72,0.2329
model-1640209981,1640209992.144,0.95,0.0533,0.75,0.1806
model-1640209981,1640209992.157,0.92,0.0752,0.74,0.2068
model-1640209981,1640209992.169,0.91,0.0848,0.79,0.1513
model-1640209981,1640209992.182,0.94,0.0471,0.73,0.2143
model-1640209981,1640209992.195,0.9,0.0875,0.7,0.2286
model-1640209981,1640209992.208,0.9,0.0828,0.75,0.1862
model-1640209981,1640209992.221,0.91,0.0601,0.69,0.2382
model-1640209981,1640209992.235,0.88,0.083,0.68,0.2456
model-1640209981,1640209992.248,0.86,0.0842,0.75,0.1934
model-1640209981,1640209992.26,0.95,0.0476,0.76,0.185
model-1640209981,1640209992.273,0.95,0.0322,0.7,0.2656
model-1640209981,1640209992.285,0.88,0.0831,0.68,0.2868
model-1640209981,1640209992.299,0.84,0.1061,0.68,0.2678
model-1640209981,1640209992.312,0.9,0.0569,0.65,0.2792
model-1640209981,1640209992.325,0.9,0.1025,0.76,0.1926
model-1640209981,1640209992.339,0.93,0.0526,0.78,0.16
model-1640209981,1640209992.352,0.94,0.0582,0.73,0.2059
model-1640209981,1640209992.368,0.89,0.0652,0.7,0.2356
model-1640209981,1640209992.382,0.92,0.0474,0.77,0.1727
model-1640209981,1640209992.396,0.89,0.0895,0.85,0.1443
model-1640209981,1640209992.411,0.9,0.0867,0.74,0.2011
model-1640209981,1640209992.43,0.94,0.0567,0.73,0.2237
model-1640209981,1640209992.444,0.93,0.0582,0.77,0.1734
model-1640209981,1640209992.458,0.96,0.0309,0.72,0.2226
model-1640209981,1640209992.472,0.99,0.0239,0.71,0.2306
model-1640209981,1640209992.485,0.97,0.0362,0.74,0.2107
model-1640209981,1640209992.499,0.94,0.043,0.75,0.1926
model-1640209981,1640209992.513,0.95,0.04,0.65,0.255
model-1640209981,1640209992.527,0.96,0.0368,0.67,0.2195
model-1640209981,1640209992.542,0.95,0.0287,0.76,0.2197
model-1640209981,1640209992.556,0.9,0.0825,0.77,0.1984
model-1640209981,1640209992.57,0.91,0.0772,0.72,0.2232
model-1640209981,1640209992.584,0.92,0.0588,0.76,0.1762
model-1640209981,1640209992.598,0.96,0.0469,0.72,0.1906
model-1640209981,1640209992.612,0.88,0.0908,0.77,0.1939
model-1640209981,1640209992.625,0.93,0.0541,0.75,0.2111
model-1640209981,1640209992.64,0.94,0.0479,0.72,0.2222
model-1640209981,1640209992.654,0.89,0.072,0.68,0.2606
model-1640209981,1640209992.669,0.91,0.0531,0.68,0.2705
model-1640209981,1640209992.682,0.92,0.0547,0.65,0.2936
model-1640209981,1640209992.696,0.95,0.042,0.68,0.2688
model-1640209981,1640209992.71,0.94,0.0509,0.77,0.194
model-1640209981,1640209992.724,0.92,0.0403,0.73,0.2165
model-1640209981,1640209992.738,0.98,0.0255,0.76,0.2022
model-1640209981,1640209992.752,0.95,0.0256,0.72,0.2175
model-1640209981,1640209992.768,0.96,0.0368,0.77,0.1948
model-1640209981,1640209992.781,0.96,0.0351,0.78,0.1804
model-1640209981,1640209992.795,0.95,0.0305,0.74,0.216
model-1640209981,1640209992.809,0.97,0.0312,0.75,0.1916
model-1640209981,1640209992.823,0.96,0.0249,0.73,0.2161
model-1640209981,1640209992.837,0.94,0.0466,0.77,0.1915
model-1640209981,1640209992.851,0.94,0.0541,0.8,0.1742
model-1640209981,1640209992.865,0.94,0.0523,0.76,0.1735
model-1640209981,1640209992.88,0.96,0.0273,0.71,0.2342
model-1640209981,1640209992.894,0.94,0.0474,0.74,0.1894
model-1640209981,1640209992.908,0.95,0.0473,0.83,0.1562
model-1640209981,1640209992.922,0.96,0.0314,0.75,0.1986
model-1640209981,1640209992.936,0.98,0.0147,0.84,0.1287
model-1640209981,1640209992.95,0.91,0.0661,0.77,0.1772
model-1640209981,1640209992.964,0.97,0.0306,0.73,0.2008
model-1640209981,1640209992.978,0.91,0.068,0.74,0.1918
model-1640209981,1640209992.993,0.96,0.0366,0.83,0.1463
model-1640209981,1640209993.007,0.91,0.0639,0.75,0.2119
model-1640209981,1640209993.021,0.94,0.0461,0.79,0.172
model-1640209981,1640209993.038,0.97,0.0372,0.81,0.1613
model-1640209981,1640209993.051,0.95,0.0517,0.81,0.1848
model-1640209981,1640209993.065,0.93,0.0486,0.81,0.1529
model-1640209981,1640209993.08,0.92,0.068,0.81,0.1541
model-1640209981,1640209993.094,0.95,0.0536,0.83,0.1393
model-1640209981,1640209993.108,0.92,0.0684,0.71,0.2335
model-1640209981,1640209993.122,0.94,0.0423,0.77,0.1858
model-1640209981,1640209993.136,0.96,0.0308,0.76,0.1966
model-1640209981,1640209993.15,0.94,0.0451,0.76,0.2031
model-1640209981,1640209993.164,0.9,0.0597,0.75,0.2027
model-1640209981,1640209993.178,0.97,0.0302,0.8,0.1972
model-1640209981,1640209993.192,0.94,0.0577,0.71,0.2518
model-1640209981,1640209993.206,0.97,0.0223,0.7,0.2331
model-1640209981,1640209993.221,0.91,0.0647,0.71,0.2381
model-1640209981,1640209993.234,0.9,0.0678,0.77,0.1836
model-1640209981,1640209993.248,0.91,0.0798,0.76,0.2099
model-1640209981,1640209993.262,0.97,0.0269,0.73,0.2049
model-1640209981,1640209993.276,0.93,0.0269,0.72,0.2071
model-1640209981,1640209993.291,0.95,0.0437,0.73,0.223
model-1640209981,1640209993.304,0.9,0.0878,0.72,0.2343
model-1640209981,1640209993.319,0.86,0.1039,0.69,0.24
model-1640209981,1640209993.334,0.89,0.0764,0.67,0.264
model-1640209981,1640209993.348,0.91,0.0609,0.73,0.2052
model-1640209981,1640209993.361,0.91,0.0799,0.67,0.2777
model-1640209981,1640209993.373,0.91,0.0603,0.76,0.2085
model-1640209981,1640209993.387,0.95,0.0491,0.67,0.2673
model-1640209981,1640209993.4,0.87,0.1005,0.71,0.236
model-1640209981,1640209993.412,0.8,0.1491,0.75,0.2019
model-1640209981,1640209993.425,0.74,0.1967,0.7,0.2392
model-1640209981,1640209993.439,0.81,0.1369,0.68,0.2408
model-1640209981,1640209993.452,0.89,0.0743,0.78,0.1955
model-1640209981,1640209993.466,0.91,0.0484,0.7,0.2293
model-1640209981,1640209993.479,0.95,0.0449,0.71,0.2295
model-1640209981,1640209993.493,0.87,0.1022,0.73,0.2314
model-1640209981,1640209993.505,0.84,0.1245,0.69,0.2507
model-1640209981,1640209993.518,0.82,0.1305,0.68,0.2781
model-1640209981,1640209993.53,0.87,0.0984,0.7,0.2446
model-1640209981,1640209993.545,0.85,0.104,0.72,0.2087
model-1640209981,1640209993.558,0.91,0.0614,0.67,0.2658
model-1640209981,1640209993.571,0.95,0.0472,0.75,0.2235
model-1640209981,1640209993.584,0.89,0.0821,0.67,0.2558
model-1640209981,1640209993.597,0.91,0.0622,0.7,0.2427
model-1640209981,1640209993.609,0.84,0.0915,0.72,0.2346
model-1640209981,1640209993.622,0.84,0.1141,0.67,0.2432
model-1640209981,1640209993.635,0.86,0.0876,0.75,0.1891
model-1640209981,1640209993.649,0.92,0.0645,0.75,0.2029
model-1640209981,1640209993.661,0.96,0.0362,0.77,0.1992
model-1640209981,1640209993.675,0.92,0.0738,0.72,0.2336
model-1640209981,1640209993.688,0.94,0.0469,0.73,0.2206
model-1640209981,1640209993.701,0.95,0.039,0.76,0.1762
model-1640209981,1640209993.713,0.93,0.0544,0.73,0.2098
model-1640209981,1640209993.726,0.9,0.0741,0.77,0.1967
model-1640209981,1640209993.74,0.91,0.0693,0.8,0.1697
model-1640209981,1640209993.753,0.95,0.0404,0.8,0.1533
model-1640209981,1640209993.767,0.95,0.0329,0.79,0.1861
model-1640209981,1640209993.78,0.92,0.0631,0.78,0.1702
model-1640209981,1640209993.793,0.97,0.0339,0.79,0.1687
model-1640209981,1640209993.806,0.92,0.0644,0.73,0.2245
model-1640209981,1640209993.819,0.91,0.0697,0.73,0.2132
model-1640209981,1640209993.832,0.92,0.0675,0.77,0.1715
model-1640209981,1640209993.845,0.89,0.0763,0.7,0.2373
model-1640209981,1640209993.858,0.94,0.0371,0.77,0.1969
model-1640209981,1640209993.871,0.92,0.0606,0.77,0.1995
model-1640209981,1640209993.885,0.91,0.0609,0.73,0.203
model-1640209981,1640209993.898,0.93,0.0512,0.74,0.2264
model-1640209981,1640209993.911,0.92,0.0529,0.71,0.2175
