model-1640219230,1640219251.982,0.74,0.143,0.72,0.1943
model-1640219230,1640219251.994,0.82,0.1416,0.77,0.1609
model-1640219230,1640219252.007,0.79,0.136,0.76,0.1618
model-1640219230,1640219252.02,0.89,0.0847,0.83,0.1593
model-1640219230,1640219252.033,0.83,0.1144,0.73,0.172
model-1640219230,1640219252.045,0.87,0.0961,0.73,0.1782
model-1640219230,1640219252.058,0.9,0.0931,0.8,0.1261
model-1640219230,1640219252.071,0.75,0.1758,0.78,0.1635
model-1640219230,1640219252.085,0.89,0.0827,0.79,0.141
model-1640219230,1640219252.1,0.86,0.1143,0.78,0.142
model-1640219230,1640219252.114,0.78,0.1294,0.75,0.1857
model-1640219230,1640219252.128,0.76,0.1446,0.72,0.1864
model-1640219230,1640219252.142,0.81,0.12,0.77,0.1677
model-1640219230,1640219252.155,0.88,0.0975,0.7,0.1716
model-1640219230,1640219252.17,0.88,0.0916,0.8,0.144
model-1640219230,1640219252.184,0.87,0.1144,0.75,0.1801
model-1640219230,1640219252.199,0.84,0.1251,0.77,0.1585
model-1640219230,1640219252.213,0.85,0.1082,0.73,0.1706
model-1640219230,1640219252.227,0.85,0.1027,0.81,0.1489
model-1640219230,1640219252.241,0.81,0.1475,0.74,0.1868
model-1640219230,1640219252.254,0.84,0.1021,0.72,0.1737
model-1640219230,1640219252.269,0.83,0.1209,0.8,0.1395
model-1640219230,1640219252.283,0.75,0.1824,0.71,0.1965
model-1640219230,1640219252.297,0.82,0.1234,0.65,0.2354
model-1640219230,1640219252.312,0.82,0.1412,0.74,0.1661
model-1640219230,1640219252.325,0.8,0.1357,0.72,0.1836
model-1640219230,1640219252.34,0.8,0.1475,0.7,0.2181
model-1640219230,1640219252.353,0.87,0.1176,0.76,0.1779
model-1640219230,1640219252.368,0.78,0.1391,0.77,0.1476
model-1640219230,1640219252.382,0.82,0.1291,0.74,0.1743
model-1640219230,1640219252.395,0.8,0.1477,0.74,0.1799
model-1640219230,1640219252.41,0.76,0.162,0.78,0.1517
model-1640219230,1640219252.424,0.82,0.1262,0.8,0.1534
model-1640219230,1640219252.439,0.8,0.1437,0.69,0.2006
model-1640219230,1640219252.452,0.82,0.1255,0.74,0.1631
model-1640219230,1640219252.466,0.86,0.1233,0.73,0.1907
model-1640219230,1640219252.48,0.81,0.1259,0.71,0.1728
model-1640219230,1640219252.494,0.86,0.1125,0.75,0.1847
model-1640219230,1640219252.507,0.75,0.1514,0.73,0.1628
model-1640219230,1640219252.522,0.79,0.1257,0.76,0.1735
model-1640219230,1640219252.536,0.79,0.1463,0.8,0.1461
model-1640219230,1640219252.551,0.77,0.1408,0.81,0.1467
model-1640219230,1640219252.564,0.83,0.1228,0.73,0.193
model-1640219230,1640219252.578,0.8,0.139,0.75,0.1624
model-1640219230,1640219252.592,0.82,0.1403,0.78,0.1542
model-1640219230,1640219252.606,0.76,0.1648,0.75,0.1543
model-1640219230,1640219252.62,0.81,0.1504,0.76,0.1817
model-1640219230,1640219252.635,0.83,0.1294,0.75,0.1702
model-1640219230,1640219252.65,0.82,0.1323,0.71,0.1872
model-1640219230,1640219252.664,0.87,0.1034,0.79,0.1524
model-1640219230,1640219252.678,0.84,0.1144,0.67,0.1918
model-1640219230,1640219252.692,0.85,0.1101,0.73,0.169
model-1640219230,1640219252.705,0.87,0.1004,0.81,0.1296
model-1640219230,1640219252.72,0.83,0.1223,0.8,0.1396
model-1640219230,1640219252.733,0.74,0.1495,0.76,0.1494
model-1640219230,1640219252.748,0.85,0.1065,0.86,0.129
model-1640219230,1640219252.762,0.81,0.1425,0.78,0.1495
model-1640219230,1640219252.776,0.82,0.115,0.78,0.146
model-1640219230,1640219252.791,0.8,0.1406,0.8,0.142
model-1640219230,1640219252.804,0.85,0.1164,0.81,0.143
model-1640219230,1640219252.819,0.83,0.1193,0.71,0.1991
model-1640219230,1640219252.832,0.84,0.1092,0.76,0.159
model-1640219230,1640219252.846,0.84,0.1175,0.75,0.1553
model-1640219230,1640219252.861,0.83,0.1281,0.79,0.1518
model-1640219230,1640219252.875,0.87,0.1208,0.74,0.21
model-1640219230,1640219252.889,0.87,0.0757,0.78,0.1613
model-1640219230,1640219252.902,0.88,0.0812,0.75,0.1965
model-1640219230,1640219252.914,0.87,0.1047,0.8,0.1404
model-1640219230,1640219252.928,0.89,0.093,0.76,0.1644
model-1640219230,1640219252.94,0.83,0.1086,0.83,0.1318
model-1640219230,1640219252.952,0.79,0.1503,0.81,0.1428
model-1640219230,1640219252.966,0.81,0.1509,0.75,0.1576
model-1640219230,1640219252.98,0.87,0.1046,0.77,0.1754
model-1640219230,1640219252.993,0.87,0.1141,0.8,0.1306
model-1640219230,1640219253.005,0.85,0.1177,0.76,0.1754
model-1640219230,1640219253.019,0.77,0.134,0.75,0.1557
model-1640219230,1640219253.031,0.87,0.1118,0.79,0.1484
model-1640219230,1640219253.044,0.81,0.128,0.81,0.135
model-1640219230,1640219253.056,0.92,0.0797,0.83,0.1556
model-1640219230,1640219253.07,0.8,0.1404,0.74,0.1916
model-1640219230,1640219253.083,0.84,0.1193,0.76,0.1518
model-1640219230,1640219253.097,0.81,0.1497,0.66,0.2173
model-1640219230,1640219253.109,0.84,0.0925,0.8,0.1631
model-1640219230,1640219253.123,0.88,0.0888,0.71,0.1821
model-1640219230,1640219253.136,0.8,0.1374,0.71,0.1935
model-1640219230,1640219253.148,0.83,0.1131,0.84,0.1184
model-1640219230,1640219253.16,0.89,0.0795,0.77,0.1451
model-1640219230,1640219253.174,0.86,0.1282,0.69,0.2064
model-1640219230,1640219253.188,0.83,0.1147,0.8,0.1542
model-1640219230,1640219253.2,0.82,0.1261,0.79,0.1426
model-1640219230,1640219253.213,0.89,0.0884,0.74,0.1675
model-1640219230,1640219253.226,0.84,0.1315,0.75,0.1682
model-1640219230,1640219253.239,0.77,0.1632,0.81,0.1349
model-1640219230,1640219253.251,0.82,0.11,0.86,0.125
model-1640219230,1640219253.264,0.94,0.068,0.7,0.2126
model-1640219230,1640219253.278,0.88,0.0966,0.82,0.1494
model-1640219230,1640219253.291,0.82,0.1385,0.72,0.1744
model-1640219230,1640219253.304,0.83,0.1061,0.72,0.1774
model-1640219230,1640219253.317,0.88,0.091,0.75,0.1694
model-1640219230,1640219253.33,0.81,0.1149,0.71,0.2099
model-1640219230,1640219253.343,0.84,0.122,0.71,0.1927
model-1640219230,1640219253.355,0.78,0.1529,0.77,0.1628
model-1640219230,1640219253.368,0.86,0.1095,0.82,0.1338
model-1640219230,1640219253.381,0.84,0.1188,0.8,0.1292
model-1640219230,1640219253.394,0.78,0.1438,0.76,0.1718
model-1640219230,1640219253.408,0.82,0.1293,0.76,0.1565
model-1640219230,1640219253.421,0.84,0.1285,0.78,0.1772
model-1640219230,1640219253.434,0.85,0.1021,0.79,0.1396
model-1640219230,1640219253.446,0.84,0.122,0.72,0.1864
model-1640219230,1640219253.459,0.84,0.1126,0.76,0.1773
model-1640219230,1640219253.472,0.76,0.1516,0.71,0.195
model-1640219230,1640219253.485,0.89,0.1007,0.75,0.1802
model-1640219230,1640219253.499,0.88,0.0991,0.75,0.1609
model-1640219230,1640219253.513,0.87,0.1116,0.78,0.1471
model-1640219230,1640219253.526,0.85,0.1202,0.76,0.1752
model-1640219230,1640219253.538,0.88,0.1015,0.73,0.197
model-1640219230,1640219253.551,0.84,0.1289,0.71,0.1904
model-1640219230,1640219253.563,0.78,0.1444,0.85,0.1065
model-1640219230,1640219253.577,0.86,0.1071,0.77,0.1533
model-1640219230,1640219253.59,0.85,0.1046,0.72,0.1909
model-1640219230,1640219253.603,0.82,0.1218,0.83,0.1308
model-1640219230,1640219253.618,0.88,0.0996,0.77,0.1564
model-1640219230,1640219253.63,0.85,0.0999,0.74,0.1755
model-1640219230,1640219253.643,0.82,0.1164,0.83,0.1249
model-1640219230,1640219253.655,0.91,0.0862,0.74,0.1736
model-1640219230,1640219253.668,0.77,0.1553,0.7,0.1905
model-1640219230,1640219253.681,0.82,0.1409,0.79,0.1463
model-1640219230,1640219253.694,0.85,0.1056,0.73,0.1877
model-1640219230,1640219253.707,0.83,0.1019,0.8,0.1484
model-1640219230,1640219253.721,0.76,0.1569,0.77,0.1742
model-1640219230,1640219253.734,0.8,0.1428,0.72,0.198
model-1640219230,1640219253.747,0.78,0.1396,0.77,0.1595
model-1640219230,1640219253.759,0.83,0.1333,0.72,0.1985
model-1640219230,1640219253.772,0.82,0.1407,0.76,0.1679
model-1640219230,1640219253.785,0.7,0.1783,0.8,0.1489
model-1640219230,1640219253.798,0.84,0.1153,0.76,0.1786
model-1640219230,1640219253.811,0.82,0.1445,0.8,0.1421
model-1640219230,1640219253.824,0.82,0.1281,0.75,0.1718
model-1640219230,1640219253.837,0.86,0.1085,0.8,0.1319
model-1640219230,1640219253.85,0.76,0.1683,0.86,0.1136
model-1640219230,1640219253.862,0.79,0.1329,0.77,0.1464
model-1640219230,1640219253.875,0.86,0.1044,0.86,0.1364
model-1640219230,1640219253.888,0.85,0.1242,0.75,0.1832
model-1640219230,1640219253.901,0.89,0.0926,0.77,0.1589
model-1640219230,1640219253.914,0.85,0.1086,0.79,0.1687
model-1640219230,1640219253.927,0.8,0.1423,0.77,0.1525
model-1640219230,1640219253.939,0.83,0.1168,0.76,0.174
model-1640219230,1640219253.952,0.81,0.1519,0.8,0.1472
model-1640219230,1640219253.965,0.84,0.1099,0.78,0.152
model-1640219230,1640219253.978,0.8,0.1273,0.74,0.1788
model-1640219230,1640219253.99,0.84,0.1098,0.81,0.1374
model-1640219230,1640219254.004,0.82,0.1126,0.75,0.1852
model-1640219230,1640219254.017,0.87,0.1083,0.82,0.1183
model-1640219230,1640219254.03,0.89,0.0875,0.68,0.176
model-1640219230,1640219254.043,0.87,0.0985,0.76,0.1515
model-1640219230,1640219254.055,0.86,0.1187,0.76,0.149
model-1640219230,1640219254.069,0.82,0.1247,0.83,0.1288
model-1640219230,1640219254.081,0.85,0.1049,0.75,0.1561
model-1640219230,1640219254.094,0.89,0.0936,0.72,0.1833
model-1640219230,1640219254.107,0.86,0.1148,0.74,0.1509
model-1640219230,1640219254.12,0.87,0.0983,0.77,0.1563
model-1640219230,1640219254.133,0.86,0.1147,0.84,0.1293
model-1640219230,1640219254.145,0.87,0.0984,0.77,0.1842
model-1640219230,1640219254.158,0.86,0.1133,0.68,0.2047
model-1640219230,1640219254.171,0.84,0.1167,0.75,0.1752
model-1640219230,1640219254.184,0.8,0.1371,0.8,0.1521
model-1640219230,1640219254.196,0.88,0.0842,0.78,0.1405
model-1640219230,1640219254.209,0.87,0.1065,0.76,0.1512
model-1640219230,1640219254.223,0.84,0.1213,0.78,0.1736
model-1640219230,1640219254.237,0.84,0.1273,0.8,0.1498
model-1640219230,1640219254.249,0.9,0.0905,0.79,0.158
model-1640219230,1640219254.262,0.9,0.0845,0.74,0.1763
model-1640219230,1640219254.275,0.87,0.1046,0.78,0.1707
model-1640219230,1640219254.287,0.86,0.1109,0.71,0.2138
model-1640219230,1640219254.299,0.81,0.1138,0.81,0.1728
model-1640219230,1640219254.313,0.84,0.1113,0.69,0.2044
model-1640219230,1640219254.327,0.85,0.1162,0.81,0.1262
model-1640219230,1640219254.34,0.83,0.1069,0.68,0.1973
model-1640219230,1640219254.353,0.77,0.1575,0.78,0.1524
model-1640219230,1640219254.366,0.89,0.0868,0.84,0.1131
model-1640219230,1640219254.379,0.88,0.0913,0.69,0.2185
model-1640219230,1640219254.391,0.9,0.0811,0.78,0.1661
model-1640219230,1640219254.404,0.82,0.1348,0.74,0.1843
model-1640219230,1640219254.418,0.86,0.1021,0.8,0.1453
model-1640219230,1640219254.432,0.92,0.0777,0.72,0.1884
model-1640219230,1640219254.444,0.86,0.1184,0.68,0.2282
model-1640219230,1640219254.457,0.9,0.0918,0.77,0.1688
model-1640219230,1640219254.47,0.8,0.163,0.75,0.1923
model-1640219230,1640219254.483,0.9,0.0922,0.71,0.2038
model-1640219230,1640219254.496,0.86,0.0976,0.71,0.2
model-1640219230,1640219254.508,0.82,0.1345,0.77,0.1583
model-1640219230,1640219254.523,0.8,0.1398,0.82,0.1432
model-1640219230,1640219254.533,0.85,0.0964,0.8,0.1599
model-1640219230,1640219254.553,0.88,0.0985,0.74,0.1741
model-1640219230,1640219254.568,0.82,0.1142,0.81,0.1593
model-1640219230,1640219254.582,0.9,0.0818,0.71,0.1977
model-1640219230,1640219254.596,0.88,0.0993,0.83,0.1452
model-1640219230,1640219254.61,0.8,0.1404,0.75,0.1747
model-1640219230,1640219254.624,0.85,0.0851,0.79,0.1565
model-1640219230,1640219254.639,0.85,0.1124,0.76,0.1643
model-1640219230,1640219254.653,0.85,0.1176,0.76,0.1747
model-1640219230,1640219254.668,0.92,0.0773,0.7,0.1994
model-1640219230,1640219254.682,0.83,0.1347,0.68,0.2094
model-1640219230,1640219254.696,0.78,0.1315,0.86,0.124
model-1640219230,1640219254.71,0.84,0.1051,0.84,0.1116
model-1640219230,1640219254.724,0.8,0.1354,0.79,0.1421
model-1640219230,1640219254.74,0.8,0.1427,0.77,0.1389
model-1640219230,1640219254.753,0.79,0.1368,0.75,0.1657
model-1640219230,1640219254.766,0.81,0.1368,0.84,0.1299
model-1640219230,1640219254.779,0.86,0.0896,0.84,0.1253
model-1640219230,1640219254.792,0.92,0.054,0.73,0.2014
model-1640219230,1640219254.804,0.83,0.0972,0.82,0.1479
model-1640219230,1640219254.817,0.75,0.1667,0.72,0.2083
model-1640219230,1640219254.831,0.89,0.0974,0.72,0.1995
model-1640219230,1640219254.843,0.85,0.1103,0.76,0.157
model-1640219230,1640219254.857,0.86,0.1006,0.74,0.2053
model-1640219230,1640219254.87,0.87,0.0871,0.76,0.1612
model-1640219230,1640219254.883,0.86,0.1046,0.84,0.1344
model-1640219230,1640219254.895,0.84,0.102,0.79,0.1619
model-1640219230,1640219254.909,0.85,0.1016,0.79,0.1544
model-1640219230,1640219254.922,0.87,0.1053,0.78,0.1519
model-1640219230,1640219254.936,0.78,0.1393,0.74,0.1792
model-1640219230,1640219254.948,0.87,0.1226,0.72,0.1872
model-1640219230,1640219254.962,0.86,0.0904,0.82,0.1141
model-1640219230,1640219254.976,0.89,0.1093,0.75,0.1575
model-1640219230,1640219254.99,0.8,0.1331,0.75,0.1703
model-1640219230,1640219255.003,0.88,0.1088,0.76,0.1669
model-1640219230,1640219255.015,0.81,0.145,0.89,0.1104
model-1640219230,1640219255.03,0.88,0.0945,0.71,0.1916
model-1640219230,1640219255.043,0.88,0.0968,0.74,0.177
model-1640219230,1640219255.056,0.92,0.0731,0.75,0.1808
model-1640219230,1640219255.07,0.9,0.0777,0.8,0.1274
model-1640219230,1640219255.084,0.76,0.1744,0.77,0.1705
model-1640219230,1640219255.099,0.92,0.0583,0.81,0.1277
model-1640219230,1640219255.113,0.84,0.0945,0.81,0.1319
model-1640219230,1640219255.127,0.82,0.1243,0.76,0.1476
model-1640219230,1640219255.141,0.8,0.1416,0.79,0.1345
model-1640219230,1640219255.155,0.88,0.0927,0.78,0.1612
model-1640219230,1640219255.17,0.91,0.0804,0.83,0.1314
model-1640219230,1640219255.184,0.88,0.0927,0.73,0.1793
model-1640219230,1640219255.199,0.86,0.107,0.77,0.1661
model-1640219230,1640219255.213,0.84,0.1288,0.77,0.1816
model-1640219230,1640219255.227,0.84,0.1,0.79,0.1493
model-1640219230,1640219255.241,0.9,0.0855,0.76,0.1768
model-1640219230,1640219255.255,0.81,0.1383,0.7,0.186
model-1640219230,1640219255.27,0.87,0.1023,0.8,0.1287
model-1640219230,1640219255.283,0.85,0.1127,0.67,0.1988
model-1640219230,1640219255.298,0.8,0.1511,0.79,0.1649
model-1640219230,1640219255.312,0.81,0.1272,0.75,0.1518
model-1640219230,1640219255.326,0.82,0.1374,0.75,0.1786
model-1640219230,1640219255.341,0.87,0.1038,0.79,0.146
model-1640219230,1640219255.354,0.81,0.1322,0.8,0.1749
model-1640219230,1640219255.369,0.87,0.1073,0.76,0.1757
model-1640219230,1640219255.382,0.82,0.1367,0.75,0.1963
model-1640219230,1640219255.396,0.83,0.1235,0.76,0.1701
model-1640219230,1640219255.411,0.85,0.1124,0.77,0.1414
model-1640219230,1640219255.425,0.8,0.1472,0.74,0.1697
model-1640219230,1640219255.44,0.85,0.115,0.76,0.1568
model-1640219230,1640219255.453,0.78,0.1471,0.73,0.184
model-1640219230,1640219255.467,0.82,0.1446,0.74,0.1843
model-1640219230,1640219255.481,0.85,0.1163,0.69,0.2124
model-1640219230,1640219255.495,0.85,0.1181,0.71,0.1956
model-1640219230,1640219255.51,0.85,0.121,0.73,0.1835
model-1640219230,1640219255.524,0.79,0.1389,0.77,0.163
model-1640219230,1640219255.538,0.81,0.1171,0.8,0.1374
model-1640219230,1640219255.552,0.81,0.1403,0.79,0.144
model-1640219230,1640219255.565,0.85,0.1188,0.74,0.1842
model-1640219230,1640219255.58,0.85,0.119,0.68,0.215
model-1640219230,1640219255.593,0.76,0.1521,0.7,0.2154
model-1640219230,1640219255.607,0.78,0.1276,0.71,0.1737
model-1640219230,1640219255.621,0.79,0.1558,0.74,0.1979
model-1640219230,1640219255.635,0.81,0.1419,0.74,0.1849
model-1640219230,1640219255.65,0.77,0.1312,0.76,0.1776
model-1640219230,1640219255.664,0.8,0.1368,0.71,0.1965
model-1640219230,1640219255.677,0.89,0.0973,0.73,0.1883
model-1640219230,1640219255.691,0.84,0.1123,0.72,0.1828
model-1640219230,1640219255.705,0.87,0.0888,0.82,0.1487
model-1640219230,1640219255.719,0.88,0.0947,0.75,0.166
model-1640219230,1640219255.733,0.87,0.1066,0.75,0.1724
model-1640219230,1640219255.748,0.83,0.1257,0.81,0.1396
model-1640219230,1640219255.762,0.86,0.1051,0.7,0.1896
model-1640219230,1640219255.775,0.81,0.1447,0.81,0.1451
model-1640219230,1640219255.79,0.86,0.104,0.78,0.158
model-1640219230,1640219255.803,0.81,0.1412,0.78,0.1547
model-1640219230,1640219255.817,0.87,0.1168,0.7,0.1877
model-1640219230,1640219255.832,0.89,0.098,0.73,0.1799
model-1640219230,1640219255.845,0.87,0.0983,0.74,0.178
model-1640219230,1640219255.861,0.86,0.0949,0.73,0.1625
model-1640219230,1640219255.874,0.85,0.1226,0.7,0.1995
model-1640219230,1640219255.889,0.87,0.1075,0.72,0.1944
model-1640219230,1640219255.901,0.87,0.0755,0.76,0.171
model-1640219230,1640219255.914,0.91,0.0644,0.79,0.1468
model-1640219230,1640219255.929,0.85,0.1022,0.77,0.1614
model-1640219230,1640219255.941,0.88,0.0855,0.77,0.1546
model-1640219230,1640219255.954,0.88,0.0958,0.8,0.1639
model-1640219230,1640219255.968,0.77,0.1433,0.8,0.1447
model-1640219230,1640219255.981,0.83,0.1407,0.81,0.1373
model-1640219230,1640219255.994,0.87,0.0975,0.71,0.2012
model-1640219230,1640219256.007,0.87,0.1033,0.78,0.1506
model-1640219230,1640219256.02,0.86,0.1124,0.8,0.1476
model-1640219230,1640219256.034,0.81,0.1406,0.68,0.2098
model-1640219230,1640219256.046,0.88,0.1123,0.8,0.1397
model-1640219230,1640219256.059,0.83,0.1177,0.75,0.1604
model-1640219230,1640219256.072,0.91,0.078,0.82,0.1467
model-1640219230,1640219256.085,0.8,0.1311,0.77,0.1586
model-1640219230,1640219256.099,0.85,0.1127,0.75,0.1697
model-1640219230,1640219256.112,0.84,0.1267,0.78,0.1661
model-1640219230,1640219256.125,0.92,0.0785,0.69,0.2112
model-1640219230,1640219256.138,0.88,0.0836,0.75,0.1742
model-1640219230,1640219256.151,0.82,0.1248,0.73,0.1773
model-1640219230,1640219256.164,0.88,0.0931,0.74,0.1804
model-1640219230,1640219256.177,0.91,0.0731,0.78,0.1678
model-1640219230,1640219256.191,0.86,0.1027,0.78,0.1697
model-1640219230,1640219256.204,0.86,0.0955,0.75,0.1894
model-1640219230,1640219256.216,0.81,0.1186,0.76,0.1592
model-1640219230,1640219256.23,0.9,0.0794,0.78,0.1438
model-1640219230,1640219256.243,0.88,0.1002,0.77,0.1629
model-1640219230,1640219256.255,0.81,0.1335,0.7,0.2022
model-1640219230,1640219256.268,0.89,0.0891,0.82,0.1329
model-1640219230,1640219256.281,0.93,0.055,0.81,0.1452
model-1640219230,1640219256.294,0.89,0.0785,0.8,0.1462
model-1640219230,1640219256.308,0.84,0.121,0.78,0.1675
model-1640219230,1640219256.321,0.89,0.0865,0.7,0.2166
model-1640219230,1640219256.334,0.88,0.0879,0.74,0.1671
model-1640219230,1640219256.347,0.87,0.0976,0.81,0.1325
model-1640219230,1640219256.359,0.88,0.1064,0.68,0.202
model-1640219230,1640219256.372,0.85,0.1229,0.72,0.1963
model-1640219230,1640219256.385,0.91,0.084,0.73,0.2104
model-1640219230,1640219256.398,0.87,0.1038,0.74,0.203
model-1640219230,1640219256.412,0.82,0.1172,0.79,0.1524
model-1640219230,1640219256.425,0.85,0.1132,0.7,0.2022
model-1640219230,1640219256.438,0.84,0.1137,0.8,0.1414
model-1640219230,1640219256.45,0.88,0.0925,0.77,0.1623
model-1640219230,1640219256.464,0.83,0.1056,0.76,0.1707
model-1640219230,1640219256.476,0.84,0.1094,0.74,0.1709
model-1640219230,1640219256.489,0.8,0.1244,0.8,0.1478
model-1640219230,1640219256.501,0.89,0.0863,0.77,0.1765
model-1640219230,1640219256.515,0.86,0.0892,0.76,0.1597
model-1640219230,1640219256.529,0.85,0.0992,0.74,0.1987
model-1640219230,1640219256.541,0.86,0.1024,0.67,0.2105
model-1640219230,1640219256.554,0.9,0.0843,0.77,0.1554
model-1640219230,1640219256.566,0.9,0.0997,0.8,0.1597
model-1640219230,1640219256.58,0.82,0.1354,0.69,0.2266
model-1640219230,1640219256.593,0.91,0.0816,0.72,0.1986
model-1640219230,1640219256.605,0.89,0.0906,0.73,0.1813
model-1640219230,1640219256.62,0.9,0.0824,0.71,0.2029
model-1640219230,1640219256.633,0.89,0.0737,0.77,0.1785
model-1640219230,1640219256.645,0.87,0.0973,0.7,0.204
model-1640219230,1640219256.658,0.85,0.107,0.8,0.1408
model-1640219230,1640219256.671,0.85,0.1075,0.78,0.1733
model-1640219230,1640219256.684,0.79,0.1502,0.71,0.2089
model-1640219230,1640219256.696,0.77,0.1747,0.66,0.2704
model-1640219230,1640219256.709,0.78,0.1529,0.6,0.2675
model-1640219230,1640219256.723,0.84,0.1171,0.81,0.1319
model-1640219230,1640219256.739,0.81,0.1544,0.68,0.1956
model-1640219230,1640219256.752,0.82,0.1231,0.71,0.2062
model-1640219230,1640219256.765,0.74,0.1798,0.73,0.1936
model-1640219230,1640219256.778,0.73,0.1752,0.73,0.1863
model-1640219230,1640219256.79,0.81,0.1311,0.81,0.1687
model-1640219230,1640219256.803,0.81,0.1392,0.81,0.1389
model-1640219230,1640219256.816,0.83,0.1113,0.62,0.254
model-1640219230,1640219256.83,0.75,0.165,0.78,0.1419
model-1640219230,1640219256.842,0.73,0.1784,0.67,0.2167
model-1640219230,1640219256.855,0.84,0.1208,0.77,0.175
model-1640219230,1640219256.867,0.81,0.1313,0.78,0.1716
model-1640219230,1640219256.88,0.84,0.1156,0.73,0.2191
model-1640219230,1640219256.893,0.83,0.1129,0.74,0.2133
model-1640219230,1640219256.906,0.83,0.1232,0.69,0.2012
model-1640219230,1640219256.919,0.88,0.0795,0.81,0.1546
model-1640219230,1640219256.932,0.89,0.086,0.74,0.1917
model-1640219230,1640219256.945,0.83,0.1243,0.77,0.1679
model-1640219230,1640219256.958,0.84,0.1226,0.73,0.1925
model-1640219230,1640219256.971,0.88,0.1064,0.74,0.1858
model-1640219230,1640219256.984,0.85,0.1001,0.76,0.1701
model-1640219230,1640219256.996,0.88,0.0981,0.74,0.1757
model-1640219230,1640219257.01,0.9,0.0718,0.81,0.1316
model-1640219230,1640219257.023,0.86,0.1019,0.81,0.1343
model-1640219230,1640219257.036,0.88,0.0998,0.82,0.1553
model-1640219230,1640219257.051,0.88,0.0799,0.76,0.1673
model-1640219230,1640219257.066,0.87,0.0867,0.8,0.1475
model-1640219230,1640219257.08,0.83,0.1199,0.74,0.1775
model-1640219230,1640219257.092,0.87,0.094,0.67,0.2321
model-1640219230,1640219257.104,0.85,0.1062,0.69,0.2148
model-1640219230,1640219257.119,0.86,0.0839,0.74,0.1765
model-1640219230,1640219257.133,0.84,0.1216,0.76,0.1809
model-1640219230,1640219257.146,0.9,0.0757,0.76,0.155
model-1640219230,1640219257.158,0.88,0.0973,0.69,0.2263
model-1640219230,1640219257.171,0.89,0.071,0.74,0.1718
model-1640219230,1640219257.184,0.87,0.1016,0.8,0.1395
model-1640219230,1640219257.196,0.86,0.1074,0.82,0.1243
model-1640219230,1640219257.209,0.89,0.1024,0.72,0.1882
model-1640219230,1640219257.223,0.91,0.0665,0.77,0.1562
model-1640219230,1640219257.236,0.86,0.1019,0.81,0.1324
model-1640219230,1640219257.25,0.82,0.1247,0.77,0.1539
model-1640219230,1640219257.263,0.83,0.1126,0.79,0.1315
model-1640219230,1640219257.276,0.91,0.0713,0.67,0.2217
model-1640219230,1640219257.289,0.86,0.0916,0.84,0.1295
model-1640219230,1640219257.301,0.82,0.1194,0.75,0.1709
model-1640219230,1640219257.314,0.88,0.0958,0.81,0.1398
model-1640219230,1640219257.329,0.9,0.0829,0.79,0.1479
model-1640219230,1640219257.342,0.86,0.1002,0.7,0.2099
model-1640219230,1640219257.355,0.8,0.1352,0.7,0.2114
model-1640219230,1640219257.368,0.85,0.1157,0.77,0.1514
model-1640219230,1640219257.381,0.9,0.1037,0.72,0.1994
model-1640219230,1640219257.394,0.89,0.0885,0.73,0.2035
model-1640219230,1640219257.406,0.85,0.1235,0.77,0.1868
model-1640219230,1640219257.419,0.78,0.1451,0.74,0.1868
model-1640219230,1640219257.433,0.83,0.1214,0.81,0.1453
model-1640219230,1640219257.447,0.89,0.0788,0.68,0.2345
model-1640219230,1640219257.46,0.8,0.122,0.76,0.1843
model-1640219230,1640219257.473,0.77,0.1447,0.72,0.1974
model-1640219230,1640219257.486,0.86,0.1008,0.72,0.191
model-1640219230,1640219257.498,0.88,0.1206,0.68,0.222
model-1640219230,1640219257.511,0.83,0.1252,0.74,0.1865
model-1640219230,1640219257.524,0.7,0.2037,0.68,0.1992
model-1640219230,1640219257.538,0.83,0.1096,0.72,0.1814
model-1640219230,1640219257.551,0.86,0.1116,0.77,0.1662
model-1640219230,1640219257.561,0.94,0.064,0.7,0.1978
model-1640219230,1640219257.576,0.8,0.1284,0.74,0.1814
model-1640219230,1640219257.59,0.78,0.1492,0.72,0.195
model-1640219230,1640219257.604,0.81,0.1362,0.71,0.1883
model-1640219230,1640219257.619,0.83,0.1118,0.76,0.1719
model-1640219230,1640219257.633,0.79,0.1436,0.79,0.1676
model-1640219230,1640219257.646,0.85,0.0945,0.72,0.2046
model-1640219230,1640219257.661,0.75,0.1721,0.68,0.2137
model-1640219230,1640219257.674,0.83,0.1421,0.7,0.1936
model-1640219230,1640219257.689,0.85,0.1021,0.81,0.1361
model-1640219230,1640219257.703,0.8,0.1379,0.75,0.182
model-1640219230,1640219257.717,0.83,0.1176,0.72,0.1903
model-1640219230,1640219257.733,0.83,0.1357,0.65,0.2328
model-1640219230,1640219257.748,0.77,0.1461,0.71,0.1777
model-1640219230,1640219257.761,0.87,0.1317,0.72,0.1977
model-1640219230,1640219257.774,0.79,0.136,0.78,0.1681
model-1640219230,1640219257.786,0.84,0.117,0.76,0.1592
model-1640219230,1640219257.8,0.9,0.0879,0.74,0.1811
model-1640219230,1640219257.812,0.96,0.0635,0.75,0.1786
model-1640219230,1640219257.825,0.89,0.0893,0.8,0.1483
model-1640219230,1640219257.839,0.83,0.1308,0.74,0.1578
model-1640219230,1640219257.851,0.9,0.0903,0.77,0.1646
model-1640219230,1640219257.864,0.9,0.0735,0.72,0.2067
